Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus,Country,Year,Decade,Decade Year,success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",10-Aug-68,22:33:00,Atlas-SLV3C Centaur-D,ATS-4,Retired,,Partial Failure, USA,1968,1960,1960,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",16-Aug-68,20:57:00,Atlas-SLV3 Burner-2,STP P68-1,Retired,,Failure, USA,1968,1960,1960,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",07-Dec-68,08:40:00,Atlas-SLV3C Centaur-D,OAO-2,Retired,,Success, USA,1968,1960,1960,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",25-Feb-69,01:29:00,Atlas-SLV3C Centaur-D,Mariner 6,Retired,,Success, USA,1969,1960,1960,#ERROR
General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",18-Mar-69,07:47:00,Atlas-E/F OV1,OV1-17/OV1-18/OV1-19,Retired,,Success, USA,1969,1960,1960,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",27-Mar-69,22:22:00,Atlas-SLV3C Centaur-D,Mariner 7,Retired,,Success, USA,1969,1960,1960,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",13-Apr-69,02:30:00,Atlas-SLV3A Agena-D,Canyon 2 (AFP-827),Retired,,Success, USA,1969,1960,1960,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",12-Aug-69,11:01:00,Atlas-SLV3C Centaur-D,ATS-5,Retired,,Success, USA,1969,1960,1960,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",19-Jun-70,11:37:00,Atlas-SLV3A Agena-D,AFP-720 (Rhyolite-1),Retired,,Success, USA,1970,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",01-Sep-70,01:00:00,Atlas-SLV3A Agena-D,AFP-827 (Canyon-3),Retired,,Success, USA,1970,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",30-Nov-70,22:40:00,Atlas-SLV3C Centaur-D,OAO-B,Retired,,Failure, USA,1970,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",26-Jan-71,00:36:00,Atlas-SLV3C Centaur-D,Intelsat 4 F2,Retired,,Success, USA,1971,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",09-May-71,01:11:00,Atlas-SLV3C Centaur-D,Mariner 8,Retired,,Failure, USA,1971,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",30-May-71,22:23:00,Atlas-SLV3C Centaur-D,Mariner 9,Retired,,Success, USA,1971,1970,1970,#ERROR
General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",07-Aug-71,00:11:00,Atlas-E/F OV1,OV1-20 OV1-21,Retired,,Success, USA,1971,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",04-Dec-71,22:33:00,Atlas-SLV3A Agena-D,AFP-827 (Canyon-4),Retired,,Failure, USA,1971,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",20-Dec-71,01:10:00,Atlas-SLV3C Centaur-D,Intelsat 4 F3,Retired,,Success, USA,1971,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",23-Jan-72,00:12:00,Atlas-SLV3C Centaur-D,Intelsat 4 F4,Retired,,Success, USA,1972,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",03-Mar-72,01:49:00,Atlas-SLV3C Centaur-D,Pioneer 10,Retired,,Success, USA,1972,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",13-Jun-72,21:53:00,Atlas-SLV3C Centaur-D,Intelsat 4 F5,Retired,,Success, USA,1972,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",21-Aug-72,10:28:00,Atlas-SLV3C Centaur-D,OAO-3,Retired,,Success, USA,1972,1970,1970,#ERROR
General Dynamics,"LC-576A1, Vandenberg AFB, California, USA",02-Oct-72,20:10:00,Atlas-E/F Burner,P72-1,Retired,,Success, USA,1972,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",20-Dec-72,22:20:00,Atlas-SLV3A Agena-D,AFP-827 (Canyon-5),Retired,,Success, USA,1972,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",06-Mar-73,09:30:00,Atlas-SLV3A Agena-D,AFP-720 (Rhyolite-2),Retired,,Success, USA,1973,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",06-Apr-73,02:11:00,Atlas-SLV3D Centaur-D1A,Pioneer 11,Retired,,Success, USA,1973,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",23-Aug-73,22:57:00,Atlas-SLV3D Centaur-D1A,Intelsat 4 F7,Retired,,Success, USA,1973,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",03-Nov-73,05:45:00,Atlas-SLV3D Centaur-D1A,Mariner 10,Retired,,Success, USA,1973,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",14-Jul-74,05:17:00,Atlas-E/F PTS,P73-3,Retired,,Success, USA,1974,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",21-Nov-74,23:43:00,Atlas-SLV3D Centaur-D1A,Intelsat 4 F8,Retired,,Success, USA,1974,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",20-Feb-75,23:35:00,Atlas-SLV3D Centaur-D1A,Intelsat 4 F6,Retired,,Failure, USA,1975,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",13-Apr-75,00:51:00,Atlas-E/F Star-17A,P72-2,Retired,,Failure, USA,1975,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",22-May-75,22:04:00,Atlas-SLV3D Centaur-D1A,Intelsat 4 F1,Retired,,Success, USA,1975,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",18-Jun-75,09:00:00,Atlas-SLV3A Agena-D,AFP-827 (Canyon-6),Retired,,Success, USA,1975,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",26-Sep-75,00:17:00,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F1,Retired,,Success, USA,1975,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",29-Jan-76,23:56:00,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F2,Retired,,Success, USA,1976,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",30-Apr-76,19:12:00,Atlas-E/F MSD,NOSS-1,Retired,,Success, USA,1976,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",13-May-76,22:28:00,Atlas-SLV3D Centaur-D1AR,Comstar D1,Retired,,Success, USA,1976,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",22-Jul-76,22:04:00,Atlas-SLV3D Centaur-D1AR,Comstar D2,Retired,,Success, USA,1976,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",23-May-77,18:13:00,Atlas-SLV3A Agena-D,AFP-827 (Canyon-7),Retired,,Success, USA,1977,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",26-May-77,21:47:00,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F4,Retired,,Success, USA,1977,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",23-Jun-77,09:16:00,Atlas-E/F SGS-1,NTS-2,Retired,,Success, USA,1977,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",12-Aug-77,06:29:00,Atlas-SLV3D Centaur-D1AR,HEAO-1,Retired,,Success, USA,1977,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",30-Sep-77,01:02:00,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F5,Retired,,Failure, USA,1977,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",08-Dec-77,17:45:00,Atlas-E/F MSD,NOSS-2,Retired,,Success, USA,1977,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",11-Dec-77,22:45:00,Atlas-SLV3A Agena-D,OPS-4258 (Aquacade-3),Retired,,Success, USA,1977,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",07-Jan-78,00:15:00,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F3,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",09-Feb-78,21:17:00,Atlas-SLV3D Centaur-D1AR,FLTSATCOM-1,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",22-Feb-78,23:44:00,Atlas-E/F SGS-1,GPS-1,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",31-Mar-78,23:36:00,Atlas-SLV3D Centaur-D1AR,Intelsat 4A F6,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",07-Apr-78,00:45:00,Atlas-SLV3A Agena-D,OPS-8790 (Aquacade-4),Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",13-May-78,10:34:00,Atlas-E/F SGS-1,GPS-2,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",20-May-78,13:13:00,Atlas-SLV3D Centaur-D1AR,Pioneer Venus Orbiter,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",27-Jun-78,01:12:00,Atlas-E/F Agena D,Seasat,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",29-Jun-78,22:24:00,Atlas-SLV3D Centaur-D1AR,Comstar D3,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",08-Aug-78,07:33:00,Atlas-SLV3D Centaur-D1AR,Pioneer Venus Multiprobe,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",07-Oct-78,00:28:00,Atlas-E/F SGS-1,GPS-3,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",13-Oct-78,11:23:00,Atlas-E/F Star-37S-ISS,Tiros-N,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",13-Nov-78,05:24:00,Atlas-SLV3D Centaur-D1AR,HEAO-2,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",11-Dec-78,03:59:00,Atlas-E/F SGS-1,GPS-4,Retired,,Success, USA,1978,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",24-Feb-79,08:20:00,Atlas-E/F OIS,Solwind,Retired,,Success, USA,1979,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",04-May-79,18:57:00,Atlas-SLV3D Centaur-D1AR,FLTSATCOM-2,Retired,,Success, USA,1979,1970,1970,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",27-Jun-79,15:51:00,Atlas-E/F Star-37S-ISS,NOAA-A,Retired,,Success, USA,1979,1970,1970,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",20-Sep-79,05:28:00,Atlas-SLV3D Centaur-D1AR,HEAO-3,Retired,,Success, USA,1979,1970,1970,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",18-Jan-80,01:26:00,Atlas-SLV3D Centaur-D1AR,FLTSATCOM-3,Retired,,Success, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",09-Feb-80,23:08:00,Atlas-E/F SGS-1,GPS-5,Retired,,Success, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",03-Mar-80,09:27:00,Atlas-E/F MSD,NOSS-3,Retired,,Success, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",26-Apr-80,22:00:00,Atlas-E/F SGS-1,GPS-6,Retired,,Success, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",29-May-80,10:53:00,Atlas-E/F Star-37S-ISS,NOAA-B,Retired,,Failure, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",31-Oct-80,03:54:00,Atlas-SLV3D Centaur-D1AR,FLTSATCOM-4,Retired,,Success, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",06-Dec-80,23:31:00,Atlas-SLV3D Centaur-D1AR,Intelsat V -502,Retired,,Success, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",09-Dec-80,07:18:00,Atlas-E/F MSD,NOSS-4,Retired,,Failure, USA,1980,1980,1980,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",21-Feb-81,23:23:00,Atlas-SLV3D Centaur-D1AR,Comstar D4,Retired,,Success, USA,1981,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",23-May-81,22:42:00,Atlas-SLV3D Centaur-D1AR,Intelsat V -501,Retired,,Success, USA,1981,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",23-Jun-81,10:52:00,Atlas-E/F Star-37S-ISS,NOAA-C,Retired,,Success, USA,1981,1980,1980,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",06-Aug-81,08:16:00,Atlas-SLV3D Centaur-D1AR,FLTSATCOM-5,Retired,,Partial Failure, USA,1981,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",15-Dec-81,23:35:00,Atlas-SLV3D Centaur-D1AR,Intelsat V -503,Retired,,Success, USA,1981,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",19-Dec-81,01:10:00,Atlas-E/F SGS-1,GPS-7,Retired,,Failure, USA,1981,1980,1980,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",05-Mar-82,00:23:00,Atlas-SLV3D Centaur-D1AR,Intelsat V -504,Retired,,Success, USA,1982,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",28-Sep-82,23:17:00,Atlas-SLV3D Centaur-D1AR,Intelsat V -505,Retired,,Success, USA,1982,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",21-Dec-82,02:38:00,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F6,Retired,,Success, USA,1982,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",09-Feb-83,13:47:00,Atlas-H MSD,NOSS-5,Retired,,Success, USA,1983,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",28-Mar-83,15:52:00,Atlas-E/F Star-37S-ISS,NOAA-E,Retired,,Success, USA,1983,1980,1980,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",19-May-83,22:26:00,Atlas-SLV3D Centaur-D1AR,Intelsat V -506,Retired,,Success, USA,1983,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",09-Jun-83,23:23:00,Atlas-H MSD,NOSS-6,Retired,,Success, USA,1983,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",14-Jul-83,10:21:00,Atlas-E/F SGS-2,GPS-8,Retired,,Success, USA,1983,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",18-Nov-83,06:32:00,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F7,Retired,,Success, USA,1983,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",05-Feb-84,18:44:00,Atlas-H MSD,NOSS-7,Retired,,Success, USA,1984,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",09-Jun-84,23:03:00,Atlas-G Centaur-D1AR,Intelsat V -509,Retired,,Failure, USA,1984,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",13-Jun-84,11:37:00,Atlas-E/F SGS-2,GPS-9,Retired,,Success, USA,1984,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",08-Sep-84,21:41:00,Atlas-E/F SGS-2,GPS-10,Retired,,Success, USA,1984,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",12-Dec-84,10:42:00,Atlas-E/F Star-37S-ISS,NOAA-F,Retired,,Success, USA,1984,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",13-Mar-85,02:00:00,Atlas-E/F OIS,Geosat,Retired,,Success, USA,1985,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",22-Mar-85,23:55:00,Atlas-G Centaur-D1AR,Intelsat V -510,Retired,,Success, USA,1985,1980,1980,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",30-Jun-85,00:44:00,Atlas-G Centaur-D1AR,Intelsat V -511,Retired,,Success, USA,1985,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",28-Sep-85,23:17:00,Atlas-G Centaur-D1AR,Intelsat V -512,Retired,,Success, USA,1985,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",09-Oct-85,02:53:00,Atlas-E/F SGS-2,GPS-11,Retired,,Success, USA,1985,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",09-Feb-86,10:06:00,Atlas-H MSD,NOSS-8,Retired,,Success, USA,1986,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",17-Sep-86,15:52:00,Atlas-E/F Star-37S-ISS,NOAA-G,Retired,,Success, USA,1986,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",05-Dec-86,02:30:00,Atlas-G Centaur-D1AR,FLTSATCOM-7,Retired,,Success, USA,1986,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",26-Mar-87,21:22:00,Atlas-G Centaur-D1AR,FLTSATCOM-6,Retired,,Failure, USA,1987,1980,1980,#ERROR
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",15-May-87,15:45:00,Atlas-H MSD,NOSS-9,Retired,,Success, USA,1987,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",20-Jun-87,02:34:00,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F8,Retired,,Success, USA,1987,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",03-Feb-88,05:53:00,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F9,Retired,,Success, USA,1988,1980,1980,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",24-Sep-88,10:02:00,Atlas-E/F Star-37S-ISS,NOAA-H,Retired,,Success, USA,1988,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",25-Sep-89,08:56:00,Atlas-G Centaur-D1AR,FLTSATCOM-8,Retired,,Success, USA,1989,1980,1980,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",25-Jul-90,19:21:00,Atlas I,CRRES,Retired,,Success, USA,1990,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",01-Dec-90,15:57:00,Atlas-E/F Star-37S-ISS,DMSP F-10,Retired,,Success, USA,1990,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",18-Apr-91,23:30:00,Atlas I,Yuri 3H,Retired,,Failure, USA,1991,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",14-May-91,15:52:00,Atlas-E/F Star-37S-ISS,NOAA-D,Retired,,Success, USA,1991,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",28-Nov-91,13:23:00,Atlas-E/F Star-37S-ISS,DMSP F-11,Retired,,Success, USA,1991,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",07-Dec-91,22:47:00,Atlas II,Eutelsat 2F3,Retired,,Success, USA,1991,1990,1990,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",11-Feb-92,00:41:00,Atlas II,USA-78 (DSCS IIIB-14),Retired,,Success, USA,1992,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",14-Mar-92,00:00:00,Atlas I,Galaxy 5,Retired,,Success, USA,1992,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",10-Jun-92,00:00:00,Atlas IIA,Intelsat K,Retired,,Success, USA,1992,1990,1990,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",02-Jul-92,21:54:00,Atlas II,USA-82 (DSCS IIIB-12),Retired,,Success, USA,1992,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",22-Aug-92,22:40:00,Atlas I,Galaxy 1R,Retired,,Failure, USA,1992,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",25-Mar-93,21:38:00,Atlas I,UHF F1,Retired,,Failure, USA,1993,1990,1990,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",19-Jul-93,22:04:00,Atlas II,USA-93 (DSCS IIIB-9),Retired,,Success, USA,1993,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",09-Aug-93,10:02:00,Atlas-E/F Star-37S-ISS,NOAA-I,Retired,,Success, USA,1993,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",03-Sep-93,11:17:00,Atlas I,UHF F2,Retired,,Success, USA,1993,1990,1990,#ERROR
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",28-Nov-93,23:40:00,Atlas II,USA-97 (DSCS IIIB-10,Retired,,Success, USA,1993,1990,1990,#ERROR
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",16-Dec-93,00:38:00,Atlas IIAS,Telstar 401,Retired,,Success, USA,1993,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",29-Aug-94,17:38:00,Atlas-E/F Star-37S-ISS,DMSP F-12,Retired,,Success, USA,1994,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",30-Dec-94,10:02:00,Atlas-E/F Star-37S-ISS,NOAA-J,Retired,,Success, USA,1994,1990,1990,#ERROR
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",24-Mar-95,14:05:00,Atlas-E/F Star-37S-ISS,DMSP F-13,Retired,,Success, USA,1995,1990,1990,#ERROR
US Air Force,"SLC-20, Cape Canaveral AFS, Florida, USA",01-Sep-64,15:00:00,Titan IIIA,Transtage 1,Retired,63.23,Failure, USA,1964,1960,1960,#ERROR
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",26-Apr-67,,Titan IIIB,OPS 4243,Retired,59,Failure, USA,1967,1960,1960,#ERROR
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",20-Jun-67,16:19:00,Titan IIIB,OPS 4282,Retired,59,Partial Failure, USA,1967,1960,1960,#ERROR
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",14-Mar-90,11:52:00,Commercial Titan III,Intelsat 603,Retired,136.6,Failure, USA,1990,1990,1990,#ERROR
Northrop,"NB-52B Carrier, Edwards AFB, California, USA",21-Jul-91,17:33:00,Pegasus/HAPS,7 Microsats,Retired,40,Partial Failure, USA,1991,1990,1990,#ERROR
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",05-Oct-93,17:56:00,Titan II(23)G,Landsat 6,Retired,35,Failure, USA,1993,1990,1990,#ERROR
Northrop,"NB-52B Carrier, Edwards AFB, California, USA",19-May-94,17:03:00,Pegasus/HAPS,STEP-2,Retired,40,Partial Failure, USA,1994,1990,1990,#ERROR
Northrop,"Stargazer, Vandenberg AFB, California, USA",27-Jun-94,21:15:00,Pegasus XL,STEP-1,Active,40,Failure, USA,1994,1990,1990,#ERROR
Northrop,"Stargazer, Vandenberg AFB, California, USA",22-Jun-95,19:58:00,Pegasus XL,STEP-3,Active,40,Failure, USA,1995,1990,1990,#ERROR
EER,"LP-0A, Wallops Flight Facility, Virginia, USA",23-Oct-95,22:03:00,Conestoga-1620,METEOR,Retired,20,Failure, USA,1995,1990,1990,#ERROR
Northrop,"Stargazer, Vandenberg AFB, California, USA",04-Nov-96,17:08:00,Pegasus XL,HETE & SAC-B,Active,40,Failure, USA,1996,1990,1990,#ERROR
Northrop,"SLC-576E, Vandenberg AFB, California, USA",21-Sep-01,18:49:00,Minotaur C (Taurus),Orbview-4/QuikTOMS,Active,45,Failure, USA,2001,2000,2000,#ERROR
Boeing,"SLC-37B, Cape Canaveral AFS, Florida, USA",21-Dec-04,21:50:00,Delta IV Heavy,DemoSat and 3CS-1 & 2,Active,350,Partial Failure, USA,2004,2000,2000,#ERROR
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",24-Mar-06,21:30:00,Falcon 1,FalconSat-2,Retired,7,Failure, USA,2006,2000,2000,#ERROR
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",21-Mar-07,01:10:00,Falcon 1,DemoSat,Retired,7,Failure, USA,2007,2000,2000,#ERROR
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",15-Jun-07,15:11:00,Atlas V 401,NROL-30 & NOSS-3,Active,109,Partial Failure, USA,2007,2000,2000,#ERROR
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",03-Aug-08,03:34:00,Falcon 1,Flight 3,Retired,7,Failure, USA,2008,2000,2000,#ERROR
Northrop,"SLC-576E, Vandenberg AFB, California, USA",24-Feb-09,09:55:00,Minotaur C (Taurus),Orbiting Carbon Observatory,Active,45,Failure, USA,2009,2000,2000,#ERROR
Northrop,"SLC-576E, Vandenberg AFB, California, USA",04-Mar-11,10:09:00,Minotaur C (Taurus),"Glory, KySat-1, Hermes, and Explorer-1 [PRIME]",Active,45,Failure, USA,2011,2010,2010,#ERROR
